Strategy name,Entry time,Symbol,Entry price,Entry indicators,Exit time,Exit price,PnL %,PnL,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger
1 hour MACD,8/17/2023 18:00,COTIUSDT,0.0441,MACD Bollinger,8/17/2023 22:00,0.0395,-10.430839,-0.0046,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,ALGOUSDT,0.1026,MACD KDJ,8/17/2023 22:00,0.092,-10.33138402,-0.0106,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,IOTAUSDT,0.1546,MACD TSI,8/17/2023 22:00,0.1387,-10.28460543,-0.0159,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 19:00,THETAUSDT,0.672,MACD TSI,8/17/2023 22:00,0.603,-10.26785714,-0.069,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,UTKUSDT,0.0598,MACD KDJ RSI Bollinger,8/17/2023 22:00,0.0537,-10.2006689,-0.0061,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 3:00,ROSEUSDT,0.04309,MACD,8/17/2023 22:00,0.03878,-10.00232072,-0.00431,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 20:01,AXSUSDT,5.29,MACD,8/17/2023 22:00,4.77,-9.829867675,-0.52,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 20:01,ZILUSDT,0.01764,MACD,8/17/2023 22:00,0.01595,-9.580498866,-0.00169,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/18/2023 21:00,1INCHUSDT,0.3563,MACD KDJ,7/20/2023 16:00,0.3226,-9.458321639,-0.0337,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/14/2023 7:00,BLZUSDT,0.1132,MACD RSI,8/14/2023 9:00,0.1027,-9.275618375,-0.0105,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/9/2023 2:00,OXTUSDT,0.0766,MACD,8/9/2023 9:00,0.0695,-9.268929504,-0.0071,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 4:00,ONGUSDT,0.227,MACD KDJ RSI,8/17/2023 22:00,0.2061,-9.207048458,-0.0209,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,y,y,y,y,n,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 6:00,CLVUSDT,0.03469,MACD TSI,8/17/2023 22:00,0.03153,-9.109253387,-0.00316,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,BICOUSDT,0.2241,MACD RSI TSI,8/17/2023 22:00,0.2037,-9.103078983,-0.0204,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 4:00,SCUSDT,0.002979,MACD,8/17/2023 22:00,0.002708,-9.09701242,-0.000271,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,y,n,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/23/2023 10:00,MDTUSDT,0.05234,MACD EMA SMA TSI Bollinger,7/23/2023 14:00,0.04759,-9.075277035,-0.00475,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,y,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,y,n,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n
1 hour MACD,8/7/2023 21:00,FIOUSDT,0.02309,MACD EMA SMA TSI,8/8/2023 4:01,0.02103,-8.921611087,-0.00206,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,n,y,y,y,y,y,y,y,n,y,n,y,y,n,n,y,y,y,n,n,y,n,y,y,y,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,MOVRUSDT,4.94,MACD,8/17/2023 22:00,4.52,-8.502024291,-0.42,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,n,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 4:00,PONDUSDT,0.00818,MACD,8/17/2023 22:00,0.00749,-8.435207824,-0.00069,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 4:00,FIOUSDT,0.02004,MACD,8/17/2023 22:00,0.01837,-8.333333333,-0.00167,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/14/2023 11:00,BLZUSDT,0.1152,MACD,8/14/2023 13:00,0.1056,-8.333333333,-0.0096,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,NEARUSDT,1.205,MACD KDJ,8/17/2023 22:00,1.105,-8.298755187,-0.1,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 4:00,VITEUSDT,0.01288,MACD RSI,8/17/2023 22:00,0.01183,-8.152173913,-0.00105,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,ORNUSDT,0.5888,MACD KDJ RSI,8/17/2023 22:00,0.541,-8.118206522,-0.0478,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 18:00,XTZUSDT,0.728,MACD TSI,8/17/2023 22:00,0.669,-8.104395604,-0.059,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/11/2023 20:00,KMDUSDT,0.2794,MACD KDJ RSI,7/11/2023 22:00,0.2577,-7.766642806,-0.0217,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,n,y,n,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/11/2023 18:00,LSKUSDT,0.918,MACD KDJ RSI TSI,7/11/2023 20:00,0.847,-7.734204793,-0.071,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/14/2023 16:00,STXUSDT,0.6961,MACD EMA RSI,7/14/2023 19:00,0.6426,-7.685677345,-0.0535,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,y,n,y,n,n,n,y,y,n,y,y,n,y,y,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/16/2023 13:00,HBARUSDT,0.0678,MACD TSI,8/17/2023 0:00,0.0626,-7.669616519,-0.0052,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,y,y,n,n,y,y,y,n,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/20/2023 9:00,XECUSDT,3.41E-05,MACD SMA,7/20/2023 16:00,3.15E-05,-7.64947245,-2.61E-06,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,y,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/14/2023 2:00,ONGUSDT,0.2877,MACD,7/14/2023 19:00,0.2665,-7.368786931,-0.0212,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,n,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/24/2023 20:00,STMXUSDT,0.006247,MACD,7/26/2023 10:00,0.005791,-7.299503762,-0.000456,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/13/2023 4:00,ONGUSDT,0.3435,MACD SMA TSI,7/13/2023 7:00,0.3187,-7.219796215,-0.0248,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/15/2023 2:00,GTCUSDT,1.22,MACD EMA KDJ RSI TSI SuperTrendVsDEMA Bollinger,8/15/2023 13:00,1.133,-7.131147541,-0.087,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/14/2023 15:00,FETUSDT,0.248,MACD RSI,7/14/2023 19:00,0.2309,-6.89516129,-0.0171,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,n,y,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/14/2023 9:00,LPTUSDT,7.55,MACD RSI,8/14/2023 18:00,7.03,-6.887417219,-0.52,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,n,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,n,n,y,y,y,n,y,y,n,n,n,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/16/2023 7:00,LPTUSDT,7.14,MACD KDJ RSI TSI Bollinger,8/16/2023 20:00,6.65,-6.862745098,-0.49,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/24/2023 9:00,KEYUSDT,0.005804,MACD SMA TSI,7/24/2023 10:00,0.005413,-6.736733287,-0.000391,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/2/2023 5:00,VGXUSDT,0.1687,MACD KDJ RSI,8/2/2023 17:00,0.1575,-6.639004149,-0.0112,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/20/2023 1:00,PUNDIXUSDT,0.467,MACD RSI SuperTrendVsDEMA,7/20/2023 7:00,0.436,-6.638115632,-0.031,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/17/2023 20:01,DIAUSDT,0.2311,MACD KDJ,8/17/2023 22:00,0.2158,-6.620510601,-0.0153,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
